id,rating,review_text,order_id,product_id,customer_id
REV27598,3,average,ORD17598,PROD113,CUST1114
REV27599,5,"very good",ORD17599,PROD107,CUST1570
REV27600,3,average,ORD17600,PROD105,CUST1437
REV27601,3,average,ORD17601,PROD113,CUST2337
REV27602,5,"very good",ORD17602,PROD101,CUST1388
REV27603,1,"very bad",ORD17603,PROD114,CUST2461
REV27604,4,good,ORD17604,PROD101,CUST2638
REV27605,2,bad,ORD17605,PROD107,CUST3471
REV27606,3,average,ORD17606,PROD106,CUST3938
REV27607,2,bad,ORD17607,PROD103,CUST2013
REV27608,4,good,ORD17608,PROD110,CUST1722
REV27609,1,"very bad",ORD17609,PROD109,CUST4248
REV27610,1,"very bad",ORD17610,PROD108,CUST5749
REV27611,2,bad,ORD17611,PROD103,CUST4155
REV27612,1,"very bad",ORD17612,PROD113,CUST5902
REV27613,1,"very bad",ORD17613,PROD103,CUST2500
REV27614,1,"very bad",ORD17614,PROD106,CUST2072
REV27615,4,good,ORD17615,PROD108,CUST2874
REV27616,2,bad,ORD17616,PROD107,CUST2575
REV27617,4,good,ORD17617,PROD110,CUST3624
REV27618,2,bad,ORD17618,PROD111,CUST4491
REV27619,2,bad,ORD17619,PROD101,CUST4365
REV27620,2,bad,ORD17620,PROD103,CUST4320
REV27621,1,"very bad",ORD17621,PROD102,CUST5801
REV27622,1,"very bad",ORD17622,PROD113,CUST2141
REV27623,1,"very bad",ORD17623,PROD113,CUST4963
REV27624,5,"very good",ORD17624,PROD107,CUST5854
REV27625,2,bad,ORD17625,PROD113,CUST1190
REV27626,3,average,ORD17626,PROD105,CUST3831
REV27627,4,good,ORD17627,PROD101,CUST1640
REV27628,2,bad,ORD17628,PROD108,CUST1834
REV27629,1,"very bad",ORD17629,PROD113,CUST2169
REV27630,4,good,ORD17630,PROD113,CUST3425
REV27631,1,"very bad",ORD17631,PROD102,CUST1491
REV27632,3,average,ORD17632,PROD106,CUST2883
REV27633,2,bad,ORD17633,PROD108,CUST1631
REV27634,3,average,ORD17634,PROD100,CUST4725
REV27635,5,"very good",ORD17635,PROD111,CUST5208
REV27636,5,"very good",ORD17636,PROD101,CUST2419
REV27637,2,bad,ORD17637,PROD106,CUST2714
REV27638,4,good,ORD17638,PROD105,CUST4915
REV27639,3,average,ORD17639,PROD111,CUST5676
REV27640,3,average,ORD17640,PROD107,CUST2883
REV27641,2,bad,ORD17641,PROD100,CUST3743
REV27642,4,good,ORD17642,PROD104,CUST3310
REV27643,1,"very bad",ORD17643,PROD105,CUST1456
REV27644,4,good,ORD17644,PROD110,CUST2168
REV27645,4,good,ORD17645,PROD109,CUST4687
REV27646,2,bad,ORD17646,PROD113,CUST1434
REV27647,3,average,ORD17647,PROD100,CUST3512
REV27648,3,average,ORD17648,PROD103,CUST5394
REV27649,4,good,ORD17649,PROD109,CUST5492
REV27650,3,average,ORD17650,PROD109,CUST1569
REV27651,4,good,ORD17651,PROD103,CUST5551
REV27652,3,average,ORD17652,PROD102,CUST1594
REV27653,2,bad,ORD17653,PROD111,CUST1018
REV27654,2,bad,ORD17654,PROD105,CUST2133
REV27655,5,"very good",ORD17655,PROD110,CUST4006
REV27656,2,bad,ORD17656,PROD106,CUST1869
REV27657,1,"very bad",ORD17657,PROD100,CUST4392
REV27658,4,good,ORD17658,PROD102,CUST5785
REV27659,1,"very bad",ORD17659,PROD103,CUST1357
REV27660,4,good,ORD17660,PROD105,CUST1839
REV27661,2,bad,ORD17661,PROD109,CUST2625
REV27662,4,good,ORD17662,PROD113,CUST3939
REV27663,2,bad,ORD17663,PROD110,CUST3353
REV27664,4,good,ORD17664,PROD104,CUST2820
REV27665,3,average,ORD17665,PROD111,CUST2407
REV27666,2,bad,ORD17666,PROD110,CUST3487
REV27667,2,bad,ORD17667,PROD110,CUST1187
REV27668,2,bad,ORD17668,PROD109,CUST5163
REV27669,5,"very good",ORD17669,PROD107,CUST5256
REV27670,1,"very bad",ORD17670,PROD106,CUST1384
REV27671,2,bad,ORD17671,PROD102,CUST5871
REV27672,1,"very bad",ORD17672,PROD104,CUST1285
REV27673,4,good,ORD17673,PROD111,CUST2919
REV27674,2,bad,ORD17674,PROD103,CUST5706
REV27675,5,"very good",ORD17675,PROD104,CUST2679
REV27676,5,"very good",ORD17676,PROD105,CUST3346
REV27677,2,bad,ORD17677,PROD108,CUST5958
REV27678,3,average,ORD17678,PROD102,CUST2318
REV27679,2,bad,ORD17679,PROD100,CUST3802
REV27680,2,bad,ORD17680,PROD105,CUST1996
REV27681,2,bad,ORD17681,PROD111,CUST4968
REV27682,1,"very bad",ORD17682,PROD114,CUST5092
REV27683,5,"very good",ORD17683,PROD113,CUST4333
REV27684,4,good,ORD17684,PROD106,CUST5040
REV27685,5,"very good",ORD17685,PROD108,CUST2634
REV27686,2,bad,ORD17686,PROD103,CUST1638
REV27687,3,average,ORD17687,PROD114,CUST5526
REV27688,4,good,ORD17688,PROD112,CUST4767
REV27689,3,average,ORD17689,PROD113,CUST4360
REV27690,2,bad,ORD17690,PROD111,CUST3551
REV27691,5,"very good",ORD17691,PROD107,CUST4328
REV27692,1,"very bad",ORD17692,PROD113,CUST4333
REV27693,2,bad,ORD17693,PROD112,CUST3050
REV27694,4,good,ORD17694,PROD111,CUST5194
REV27695,5,"very good",ORD17695,PROD107,CUST4109
REV27696,2,bad,ORD17696,PROD109,CUST3678
REV27697,4,good,ORD17697,PROD102,CUST5066
REV27698,1,"very bad",ORD17698,PROD106,CUST5640
REV27699,3,average,ORD17699,PROD113,CUST3810
REV27700,4,good,ORD17700,PROD106,CUST3535
REV27701,4,good,ORD17701,PROD105,CUST5580
REV27702,4,good,ORD17702,PROD104,CUST1730
REV27703,2,bad,ORD17703,PROD101,CUST5008
REV27704,1,"very bad",ORD17704,PROD108,CUST4255
REV27705,5,"very good",ORD17705,PROD108,CUST1217
REV27706,1,"very bad",ORD17706,PROD106,CUST3359
REV27707,4,good,ORD17707,PROD100,CUST2019
REV27708,5,"very good",ORD17708,PROD110,CUST1928
REV27709,5,"very good",ORD17709,PROD104,CUST3967
REV27710,5,"very good",ORD17710,PROD103,CUST5808
REV27711,2,bad,ORD17711,PROD114,CUST1722
REV27712,2,bad,ORD17712,PROD106,CUST1694
REV27713,2,bad,ORD17713,PROD107,CUST4720
REV27714,3,average,ORD17714,PROD103,CUST5057
REV27715,5,"very good",ORD17715,PROD113,CUST2833
REV27716,5,"very good",ORD17716,PROD104,CUST2422
REV27717,5,"very good",ORD17717,PROD105,CUST5911
REV27718,3,average,ORD17718,PROD112,CUST2712
REV27719,5,"very good",ORD17719,PROD100,CUST2464
REV27720,1,"very bad",ORD17720,PROD113,CUST2129
REV27721,5,"very good",ORD17721,PROD107,CUST3595
REV27722,3,average,ORD17722,PROD108,CUST3546
REV27723,5,"very good",ORD17723,PROD101,CUST1236
REV27724,3,average,ORD17724,PROD111,CUST3628
REV27725,2,bad,ORD17725,PROD103,CUST2162
REV27726,1,"very bad",ORD17726,PROD114,CUST5452
REV27727,1,"very bad",ORD17727,PROD101,CUST2972
REV27728,1,"very bad",ORD17728,PROD112,CUST1556
REV27729,1,"very bad",ORD17729,PROD109,CUST1336
REV27730,1,"very bad",ORD17730,PROD101,CUST1777
REV27731,3,average,ORD17731,PROD101,CUST1187
REV27732,5,"very good",ORD17732,PROD114,CUST4453
REV27733,2,bad,ORD17733,PROD109,CUST1402
REV27734,5,"very good",ORD17734,PROD102,CUST3996
REV27735,5,"very good",ORD17735,PROD113,CUST1184
REV27736,1,"very bad",ORD17736,PROD111,CUST5839
REV27737,2,bad,ORD17737,PROD113,CUST3797
REV27738,3,average,ORD17738,PROD109,CUST1244
REV27739,4,good,ORD17739,PROD114,CUST1834
REV27740,5,"very good",ORD17740,PROD107,CUST4577
REV27741,3,average,ORD17741,PROD105,CUST1866
REV27742,1,"very bad",ORD17742,PROD102,CUST3098
REV27743,3,average,ORD17743,PROD105,CUST1401
REV27744,2,bad,ORD17744,PROD107,CUST5451
REV27745,5,"very good",ORD17745,PROD100,CUST5300
REV27746,2,bad,ORD17746,PROD101,CUST1130
REV27747,2,bad,ORD17747,PROD112,CUST3656
REV27748,1,"very bad",ORD17748,PROD111,CUST2579
REV27749,4,good,ORD17749,PROD114,CUST5601
REV27750,3,average,ORD17750,PROD106,CUST2066
REV27751,1,"very bad",ORD17751,PROD104,CUST4632
REV27752,1,"very bad",ORD17752,PROD107,CUST2687
REV27753,5,"very good",ORD17753,PROD106,CUST4311
REV27754,2,bad,ORD17754,PROD106,CUST1485
REV27755,5,"very good",ORD17755,PROD107,CUST1624
REV27756,1,"very bad",ORD17756,PROD100,CUST4692
REV27757,3,average,ORD17757,PROD111,CUST1700
REV27758,1,"very bad",ORD17758,PROD107,CUST3179
REV27759,2,bad,ORD17759,PROD100,CUST1886
REV27760,1,"very bad",ORD17760,PROD101,CUST5401
REV27761,3,average,ORD17761,PROD108,CUST2331
REV27762,4,good,ORD17762,PROD106,CUST3393
REV27763,5,"very good",ORD17763,PROD104,CUST5486
REV27764,3,average,ORD17764,PROD114,CUST1278
REV27765,2,bad,ORD17765,PROD113,CUST1438
REV27766,4,good,ORD17766,PROD109,CUST4889
REV27767,3,average,ORD17767,PROD107,CUST1343
REV27768,2,bad,ORD17768,PROD105,CUST2284
REV27769,4,good,ORD17769,PROD109,CUST4560
REV27770,2,bad,ORD17770,PROD114,CUST5270
REV27771,3,average,ORD17771,PROD111,CUST4809
REV27772,3,average,ORD17772,PROD110,CUST4136
REV27773,4,good,ORD17773,PROD107,CUST1092
REV27774,3,average,ORD17774,PROD110,CUST4584
REV27775,1,"very bad",ORD17775,PROD114,CUST3548
REV27776,2,bad,ORD17776,PROD101,CUST2715
REV27777,3,average,ORD17777,PROD106,CUST3162
REV27778,1,"very bad",ORD17778,PROD114,CUST5889
REV27779,1,"very bad",ORD17779,PROD102,CUST5557
REV27780,3,average,ORD17780,PROD111,CUST3353
REV27781,3,average,ORD17781,PROD107,CUST2700
REV27782,4,good,ORD17782,PROD103,CUST4415
REV27783,3,average,ORD17783,PROD113,CUST3207
REV27784,3,average,ORD17784,PROD114,CUST2884
REV27785,5,"very good",ORD17785,PROD111,CUST1883
REV27786,5,"very good",ORD17786,PROD106,CUST3919
REV27787,2,bad,ORD17787,PROD104,CUST4243
REV27788,4,good,ORD17788,PROD114,CUST4531
REV27789,4,good,ORD17789,PROD105,CUST3144
REV27790,2,bad,ORD17790,PROD112,CUST4523
REV27791,4,good,ORD17791,PROD103,CUST1580
REV27792,3,average,ORD17792,PROD108,CUST4210
REV27793,3,average,ORD17793,PROD112,CUST4756
REV27794,5,"very good",ORD17794,PROD108,CUST2886
REV27795,2,bad,ORD17795,PROD102,CUST5777
REV27796,2,bad,ORD17796,PROD114,CUST5284
REV27797,2,bad,ORD17797,PROD111,CUST3230
REV27798,1,"very bad",ORD17798,PROD110,CUST1749
REV27799,4,good,ORD17799,PROD102,CUST2569
REV27800,2,bad,ORD17800,PROD113,CUST1003
REV27801,5,"very good",ORD17801,PROD111,CUST4928
REV27802,2,bad,ORD17802,PROD114,CUST1060
REV27803,4,good,ORD17803,PROD107,CUST1105
REV27804,5,"very good",ORD17804,PROD101,CUST5097
REV27805,1,"very bad",ORD17805,PROD111,CUST1505
REV27806,3,average,ORD17806,PROD101,CUST3997
REV27807,2,bad,ORD17807,PROD104,CUST3558
REV27808,3,average,ORD17808,PROD100,CUST1014
REV27809,2,bad,ORD17809,PROD111,CUST5640
REV27810,5,"very good",ORD17810,PROD114,CUST4779
REV27811,3,average,ORD17811,PROD103,CUST4159
REV27812,4,good,ORD17812,PROD110,CUST3367
REV27813,3,average,ORD17813,PROD110,CUST5806
REV27814,1,"very bad",ORD17814,PROD113,CUST4230
REV27815,4,good,ORD17815,PROD107,CUST3439
REV27816,4,good,ORD17816,PROD100,CUST2334
REV27817,4,good,ORD17817,PROD107,CUST4766
REV27818,3,average,ORD17818,PROD104,CUST2100
REV27819,1,"very bad",ORD17819,PROD111,CUST5974
REV27820,4,good,ORD17820,PROD110,CUST5644
REV27821,1,"very bad",ORD17821,PROD107,CUST3315
REV27822,3,average,ORD17822,PROD109,CUST5684
REV27823,5,"very good",ORD17823,PROD114,CUST5666
REV27824,4,good,ORD17824,PROD101,CUST3066
REV27825,3,average,ORD17825,PROD105,CUST1285
REV27826,4,good,ORD17826,PROD100,CUST3635
REV27827,2,bad,ORD17827,PROD112,CUST2810
REV27828,3,average,ORD17828,PROD108,CUST3592
REV27829,5,"very good",ORD17829,PROD105,CUST3839
REV27830,5,"very good",ORD17830,PROD112,CUST5224
REV27831,3,average,ORD17831,PROD114,CUST4723
REV27832,1,"very bad",ORD17832,PROD105,CUST5874
REV27833,4,good,ORD17833,PROD106,CUST1099
REV27834,5,"very good",ORD17834,PROD110,CUST5065
REV27835,3,average,ORD17835,PROD109,CUST4924
REV27836,5,"very good",ORD17836,PROD111,CUST2143
REV27837,3,average,ORD17837,PROD103,CUST1260
REV27838,3,average,ORD17838,PROD104,CUST2272
REV27839,4,good,ORD17839,PROD100,CUST3719
REV27840,5,"very good",ORD17840,PROD114,CUST5800
REV27841,5,"very good",ORD17841,PROD112,CUST1987
REV27842,4,good,ORD17842,PROD107,CUST5994
REV27843,2,bad,ORD17843,PROD114,CUST5523
REV27844,4,good,ORD17844,PROD102,CUST1206
REV27845,1,"very bad",ORD17845,PROD109,CUST3168
REV27846,5,"very good",ORD17846,PROD107,CUST1253
REV27847,4,good,ORD17847,PROD101,CUST1539
REV27848,3,average,ORD17848,PROD111,CUST2682
REV27849,2,bad,ORD17849,PROD102,CUST3443
REV27850,4,good,ORD17850,PROD105,CUST5047
REV27851,3,average,ORD17851,PROD109,CUST1189
REV27852,4,good,ORD17852,PROD107,CUST1654
REV27853,4,good,ORD17853,PROD103,CUST3732
REV27854,3,average,ORD17854,PROD110,CUST2240
REV27855,5,"very good",ORD17855,PROD110,CUST2763
REV27856,1,"very bad",ORD17856,PROD104,CUST4800
REV27857,1,"very bad",ORD17857,PROD114,CUST4262
REV27858,1,"very bad",ORD17858,PROD111,CUST3647
REV27859,4,good,ORD17859,PROD109,CUST3095
REV27860,3,average,ORD17860,PROD114,CUST2795
REV27861,1,"very bad",ORD17861,PROD111,CUST5668
REV27862,4,good,ORD17862,PROD112,CUST1781
REV27863,1,"very bad",ORD17863,PROD114,CUST2818
REV27864,5,"very good",ORD17864,PROD103,CUST5233
REV27865,1,"very bad",ORD17865,PROD104,CUST3688
REV27866,2,bad,ORD17866,PROD107,CUST4088
REV27867,5,"very good",ORD17867,PROD109,CUST3012
REV27868,2,bad,ORD17868,PROD101,CUST4812
REV27869,5,"very good",ORD17869,PROD103,CUST3145
REV27870,1,"very bad",ORD17870,PROD104,CUST5758
REV27871,2,bad,ORD17871,PROD100,CUST3938
REV27872,4,good,ORD17872,PROD108,CUST4925
REV27873,5,"very good",ORD17873,PROD111,CUST2832
REV27874,1,"very bad",ORD17874,PROD104,CUST3542
REV27875,5,"very good",ORD17875,PROD103,CUST1671
REV27876,4,good,ORD17876,PROD111,CUST3810
REV27877,5,"very good",ORD17877,PROD101,CUST4142
REV27878,2,bad,ORD17878,PROD107,CUST5796
REV27879,4,good,ORD17879,PROD104,CUST5737
REV27880,3,average,ORD17880,PROD105,CUST4543
REV27881,1,"very bad",ORD17881,PROD107,CUST4429
REV27882,1,"very bad",ORD17882,PROD111,CUST4308
REV27883,2,bad,ORD17883,PROD113,CUST1510
REV27884,4,good,ORD17884,PROD112,CUST2207
REV27885,1,"very bad",ORD17885,PROD106,CUST4702
REV27886,1,"very bad",ORD17886,PROD109,CUST1353
REV27887,4,good,ORD17887,PROD114,CUST4816
REV27888,3,average,ORD17888,PROD102,CUST1205
REV27889,2,bad,ORD17889,PROD114,CUST3946
REV27890,2,bad,ORD17890,PROD107,CUST2198
REV27891,2,bad,ORD17891,PROD103,CUST3879
REV27892,1,"very bad",ORD17892,PROD107,CUST2299
REV27893,3,average,ORD17893,PROD107,CUST3138
REV27894,2,bad,ORD17894,PROD104,CUST4681
REV27895,3,average,ORD17895,PROD102,CUST3679
REV27896,5,"very good",ORD17896,PROD109,CUST1864
REV27897,5,"very good",ORD17897,PROD114,CUST4942
REV27898,5,"very good",ORD17898,PROD107,CUST2640
REV27899,4,good,ORD17899,PROD112,CUST2466
REV27900,1,"very bad",ORD17900,PROD104,CUST3679
REV27901,2,bad,ORD17901,PROD107,CUST1358
REV27902,4,good,ORD17902,PROD105,CUST5537
REV27903,2,bad,ORD17903,PROD108,CUST4671
REV27904,2,bad,ORD17904,PROD110,CUST4411
REV27905,1,"very bad",ORD17905,PROD103,CUST4987
REV27906,1,"very bad",ORD17906,PROD112,CUST1291
REV27907,3,average,ORD17907,PROD112,CUST3669
REV27908,5,"very good",ORD17908,PROD113,CUST3028
REV27909,3,average,ORD17909,PROD104,CUST5751
REV27910,2,bad,ORD17910,PROD110,CUST1999
REV27911,1,"very bad",ORD17911,PROD108,CUST2444
REV27912,4,good,ORD17912,PROD114,CUST3859
REV27913,2,bad,ORD17913,PROD104,CUST2788
REV27914,1,"very bad",ORD17914,PROD110,CUST5684
REV27915,5,"very good",ORD17915,PROD103,CUST5750
REV27916,4,good,ORD17916,PROD109,CUST5929
REV27917,4,good,ORD17917,PROD105,CUST4288
REV27918,4,good,ORD17918,PROD110,CUST3363
REV27919,4,good,ORD17919,PROD100,CUST3767
REV27920,1,"very bad",ORD17920,PROD110,CUST5367
REV27921,5,"very good",ORD17921,PROD105,CUST5508
REV27922,1,"very bad",ORD17922,PROD106,CUST2853
REV27923,3,average,ORD17923,PROD104,CUST5144
REV27924,5,"very good",ORD17924,PROD108,CUST2590
REV27925,3,average,ORD17925,PROD108,CUST4234
REV27926,2,bad,ORD17926,PROD104,CUST4316
REV27927,3,average,ORD17927,PROD111,CUST4883
REV27928,5,"very good",ORD17928,PROD101,CUST4390
REV27929,5,"very good",ORD17929,PROD103,CUST4884
REV27930,4,good,ORD17930,PROD111,CUST3834
REV27931,3,average,ORD17931,PROD106,CUST4871
REV27932,3,average,ORD17932,PROD105,CUST5281
REV27933,3,average,ORD17933,PROD104,CUST3704
REV27934,1,"very bad",ORD17934,PROD104,CUST5146
REV27935,1,"very bad",ORD17935,PROD112,CUST5257
REV27936,5,"very good",ORD17936,PROD112,CUST1895
REV27937,1,"very bad",ORD17937,PROD104,CUST1289
REV27938,3,average,ORD17938,PROD114,CUST2604
REV27939,3,average,ORD17939,PROD111,CUST5274
REV27940,2,bad,ORD17940,PROD113,CUST4618
REV27941,3,average,ORD17941,PROD105,CUST3391
REV27942,1,"very bad",ORD17942,PROD102,CUST3871
REV27943,4,good,ORD17943,PROD110,CUST1560
REV27944,2,bad,ORD17944,PROD111,CUST5468
REV27945,1,"very bad",ORD17945,PROD113,CUST1696
REV27946,4,good,ORD17946,PROD110,CUST5095
REV27947,2,bad,ORD17947,PROD111,CUST3579
REV27948,4,good,ORD17948,PROD114,CUST3454
REV27949,4,good,ORD17949,PROD109,CUST5204
REV27950,4,good,ORD17950,PROD107,CUST5178
REV27951,5,"very good",ORD17951,PROD109,CUST3555
REV27952,3,average,ORD17952,PROD104,CUST3977
REV27953,1,"very bad",ORD17953,PROD105,CUST1635
REV27954,3,average,ORD17954,PROD113,CUST3705
REV27955,1,"very bad",ORD17955,PROD112,CUST2885
REV27956,3,average,ORD17956,PROD104,CUST2155
REV27957,3,average,ORD17957,PROD111,CUST3302
REV27958,3,average,ORD17958,PROD113,CUST4195
REV27959,1,"very bad",ORD17959,PROD102,CUST3118
REV27960,5,"very good",ORD17960,PROD102,CUST4481
REV27961,5,"very good",ORD17961,PROD108,CUST3404
REV27962,5,"very good",ORD17962,PROD110,CUST5579
REV27963,2,bad,ORD17963,PROD101,CUST2310
REV27964,1,"very bad",ORD17964,PROD106,CUST4296
REV27965,3,average,ORD17965,PROD102,CUST3825
REV27966,2,bad,ORD17966,PROD104,CUST2911
REV27967,2,bad,ORD17967,PROD105,CUST3436
REV27968,1,"very bad",ORD17968,PROD106,CUST5762
REV27969,1,"very bad",ORD17969,PROD106,CUST4683
REV27970,3,average,ORD17970,PROD105,CUST4310
REV27971,5,"very good",ORD17971,PROD106,CUST1385
REV27972,5,"very good",ORD17972,PROD106,CUST5419
REV27973,4,good,ORD17973,PROD111,CUST1636
REV27974,3,average,ORD17974,PROD112,CUST1077
REV27975,5,"very good",ORD17975,PROD106,CUST3245
REV27976,1,"very bad",ORD17976,PROD106,CUST1505
REV27977,1,"very bad",ORD17977,PROD114,CUST3121
REV27978,4,good,ORD17978,PROD100,CUST5577
REV27979,1,"very bad",ORD17979,PROD109,CUST4369
REV27980,5,"very good",ORD17980,PROD103,CUST5911
REV27981,4,good,ORD17981,PROD101,CUST1195
REV27982,5,"very good",ORD17982,PROD113,CUST5125
REV27983,3,average,ORD17983,PROD103,CUST2210
REV27984,2,bad,ORD17984,PROD109,CUST2059
REV27985,5,"very good",ORD17985,PROD105,CUST1986
REV27986,3,average,ORD17986,PROD111,CUST3022
REV27987,5,"very good",ORD17987,PROD110,CUST2782
REV27988,3,average,ORD17988,PROD103,CUST4562
REV27989,2,bad,ORD17989,PROD111,CUST2791
REV27990,5,"very good",ORD17990,PROD105,CUST1234
REV27991,1,"very bad",ORD17991,PROD112,CUST3036
REV27992,1,"very bad",ORD17992,PROD103,CUST1478
REV27993,2,bad,ORD17993,PROD104,CUST3148
REV27994,1,"very bad",ORD17994,PROD103,CUST5388
REV27995,1,"very bad",ORD17995,PROD114,CUST1908
REV27996,1,"very bad",ORD17996,PROD101,CUST3559
REV27997,5,"very good",ORD17997,PROD101,CUST1259
REV27998,5,"very good",ORD17998,PROD113,CUST3963
REV27999,2,bad,ORD17999,PROD103,CUST1731
REV28000,1,"very bad",ORD18000,PROD100,CUST5231
REV28001,5,"very good",ORD18001,PROD101,CUST2676
REV28002,2,bad,ORD18002,PROD100,CUST3336
REV28003,4,good,ORD18003,PROD102,CUST5893
REV28004,5,"very good",ORD18004,PROD109,CUST3880
REV28005,2,bad,ORD18005,PROD106,CUST4609
REV28006,3,average,ORD18006,PROD103,CUST2455
REV28007,1,"very bad",ORD18007,PROD107,CUST4028
REV28008,1,"very bad",ORD18008,PROD113,CUST4214
REV28009,2,bad,ORD18009,PROD100,CUST3441
REV28010,4,good,ORD18010,PROD107,CUST2100
REV28011,3,average,ORD18011,PROD103,CUST1292
REV28012,2,bad,ORD18012,PROD100,CUST5488
REV28013,2,bad,ORD18013,PROD114,CUST5992
REV28014,1,"very bad",ORD18014,PROD107,CUST2250
REV28015,4,good,ORD18015,PROD112,CUST5384
REV28016,1,"very bad",ORD18016,PROD114,CUST2045
REV28017,3,average,ORD18017,PROD104,CUST5980
REV28018,2,bad,ORD18018,PROD114,CUST4743
REV28019,1,"very bad",ORD18019,PROD107,CUST3794
REV28020,2,bad,ORD18020,PROD108,CUST5840
REV28021,3,average,ORD18021,PROD114,CUST3381
REV28022,2,bad,ORD18022,PROD111,CUST5280
REV28023,3,average,ORD18023,PROD111,CUST1243
REV28024,4,good,ORD18024,PROD106,CUST1113
REV28025,3,average,ORD18025,PROD111,CUST2540
REV28026,2,bad,ORD18026,PROD110,CUST5749
REV28027,2,bad,ORD18027,PROD109,CUST4131
REV28028,1,"very bad",ORD18028,PROD104,CUST2700
REV28029,4,good,ORD18029,PROD111,CUST5034
REV28030,1,"very bad",ORD18030,PROD101,CUST3017
REV28031,4,good,ORD18031,PROD100,CUST4412
REV28032,3,average,ORD18032,PROD113,CUST2376
REV28033,4,good,ORD18033,PROD113,CUST5726
REV28034,4,good,ORD18034,PROD114,CUST3330
REV28035,2,bad,ORD18035,PROD107,CUST2742
REV28036,5,"very good",ORD18036,PROD106,CUST2974
REV28037,2,bad,ORD18037,PROD106,CUST4491
REV28038,3,average,ORD18038,PROD106,CUST3869
REV28039,2,bad,ORD18039,PROD107,CUST4112
REV28040,3,average,ORD18040,PROD114,CUST4057
REV28041,5,"very good",ORD18041,PROD103,CUST1026
REV28042,3,average,ORD18042,PROD103,CUST5740
REV28043,1,"very bad",ORD18043,PROD106,CUST2930
REV28044,1,"very bad",ORD18044,PROD102,CUST2018
REV28045,4,good,ORD18045,PROD105,CUST5496
REV28046,4,good,ORD18046,PROD108,CUST2708
REV28047,5,"very good",ORD18047,PROD110,CUST3349
REV28048,5,"very good",ORD18048,PROD101,CUST4504
REV28049,2,bad,ORD18049,PROD107,CUST5988
REV28050,1,"very bad",ORD18050,PROD113,CUST3589
REV28051,1,"very bad",ORD18051,PROD113,CUST2189
REV28052,4,good,ORD18052,PROD111,CUST4708
REV28053,4,good,ORD18053,PROD104,CUST1423
REV28054,2,bad,ORD18054,PROD114,CUST5845
REV28055,4,good,ORD18055,PROD114,CUST3959
REV28056,3,average,ORD18056,PROD100,CUST1693
REV28057,4,good,ORD18057,PROD106,CUST5910
REV28058,4,good,ORD18058,PROD104,CUST2513
REV28059,3,average,ORD18059,PROD106,CUST5122
REV28060,5,"very good",ORD18060,PROD104,CUST5179
REV28061,4,good,ORD18061,PROD102,CUST2616
REV28062,5,"very good",ORD18062,PROD108,CUST5902
REV28063,3,average,ORD18063,PROD107,CUST3052
REV28064,5,"very good",ORD18064,PROD103,CUST3943
REV28065,2,bad,ORD18065,PROD100,CUST3290
REV28066,1,"very bad",ORD18066,PROD104,CUST5728
REV28067,5,"very good",ORD18067,PROD105,CUST5512
REV28068,4,good,ORD18068,PROD108,CUST3727
REV28069,1,"very bad",ORD18069,PROD107,CUST4164
REV28070,1,"very bad",ORD18070,PROD105,CUST5960
REV28071,5,"very good",ORD18071,PROD105,CUST4614
REV28072,2,bad,ORD18072,PROD101,CUST1878
REV28073,3,average,ORD18073,PROD105,CUST3869
REV28074,2,bad,ORD18074,PROD104,CUST1862
REV28075,1,"very bad",ORD18075,PROD107,CUST4881
REV28076,2,bad,ORD18076,PROD108,CUST5522
REV28077,5,"very good",ORD18077,PROD111,CUST2074
REV28078,1,"very bad",ORD18078,PROD103,CUST2531
REV28079,5,"very good",ORD18079,PROD102,CUST4363
REV28080,1,"very bad",ORD18080,PROD104,CUST1955
REV28081,4,good,ORD18081,PROD112,CUST3376
REV28082,5,"very good",ORD18082,PROD110,CUST4803
REV28083,1,"very bad",ORD18083,PROD104,CUST1785
REV28084,4,good,ORD18084,PROD107,CUST3910
REV28085,3,average,ORD18085,PROD100,CUST4074
REV28086,5,"very good",ORD18086,PROD106,CUST1244
REV28087,4,good,ORD18087,PROD112,CUST4693
REV28088,2,bad,ORD18088,PROD112,CUST2251
REV28089,1,"very bad",ORD18089,PROD107,CUST4816
REV28090,2,bad,ORD18090,PROD112,CUST1082
REV28091,3,average,ORD18091,PROD106,CUST2148
REV28092,4,good,ORD18092,PROD108,CUST1127
REV28093,2,bad,ORD18093,PROD102,CUST3172
REV28094,3,average,ORD18094,PROD112,CUST5550
REV28095,3,average,ORD18095,PROD107,CUST4514
REV28096,5,"very good",ORD18096,PROD114,CUST4088
REV28097,5,"very good",ORD18097,PROD105,CUST2237
REV28098,4,good,ORD18098,PROD113,CUST1341
REV28099,3,average,ORD18099,PROD102,CUST3898
REV28100,4,good,ORD18100,PROD108,CUST2170
REV28101,5,"very good",ORD18101,PROD106,CUST2200
REV28102,5,"very good",ORD18102,PROD108,CUST5803
REV28103,1,"very bad",ORD18103,PROD110,CUST1740
REV28104,3,average,ORD18104,PROD105,CUST3606
REV28105,5,"very good",ORD18105,PROD111,CUST1627
REV28106,5,"very good",ORD18106,PROD106,CUST5103
REV28107,5,"very good",ORD18107,PROD108,CUST1611
REV28108,4,good,ORD18108,PROD112,CUST1242
REV28109,4,good,ORD18109,PROD104,CUST5891
REV28110,4,good,ORD18110,PROD111,CUST2252
